status,title,company,location,date,blurb,tags,link,id,provider,query,locale,wage,remoteness,state_zip,state,city,job level
NEW,Generative AI Architect (Hybrid),Cognizant,"Plano, TX 75086",10/19/2024,"With the power to apply artificial intelligence and data science to business decisions via enterprise data management solutions, we help leading companies prototype, refine, validate, and scale the…","Job types: Full-time
Benefits: Paid parental leave, Employee stock purchase plan, Paid holidays, Disability insurance, Health insurance, Dental insurance, Paid time off, Parental leave, Vision insurance, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=f836c5275e514c47,IndeedScraperUSAEng_f836c5275e514c47,IndeedScraperUSAEng,Data,USA_ENGLISH,$140000 - $165000 yearly,UNKNOWN, TX 75086,TX,Plano,Senior-Level
NEW,DATA SCIENTIST AND MACHINE LEARNING,Zettalogix,"Iselin, NJ 08830",10/9/2024,"8 years of Rich and hands on experience with handling of large amount of bigdata using AI/ML Capability with deep learning, Azure ML skills, Python/PySpark/Data Bricks, Cognitive about Data Science…",,https://www.indeed.com/m/viewjob?jk=b2214f2cc23d5729,IndeedScraperUSAEng_b2214f2cc23d5729,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NJ 08830,NJ,Iselin,Mid-Level
NEW,SAP Data Archiving/ILM Lead,Accenture,"Raleigh, NC 27609",10/23/2024,"Accenture’s SAP practice, and we bring the New to life using design thinking, agile development methodologies, and the latest smart tech for SAP when it comes to automation and AI.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=bf98dfdb56012483,IndeedScraperUSAEng_bf98dfdb56012483,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC 27609,NC,Raleigh,Mid-Level
NEW,Technology Lead Business Analyst - VP,Citi,"Irving, TX",10/15/2024,"The Technology Lead Business Analyst is a senior-level position responsible for liaising between business users and technologists to exchange information in a concise, logical and understandable way…","Job types: Full-time
Benefits: Paid holidays, Disability insurance, Health insurance, Dental insurance, 401(k), Paid time off, Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=2c383f7430a2973e,IndeedScraperUSAEng_2c383f7430a2973e,IndeedScraperUSAEng,Data,USA_ENGLISH,$114720 - $172080 yearly,UNKNOWN, TX,TX,Irving,Mid-Level
NEW,Data Science & ML Coding Trainer,Outlier,"Raleigh, NC",11/10/2024,Outlier helps the world’s most innovative companies improve their AI models by providing human feedback. Are you an experienced software engineer who would like to lend your coding expertise to…,"Job types: Contract
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=a8ad39bfec247b29,IndeedScraperUSAEng_a8ad39bfec247b29,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $30 hourly,UNKNOWN, NC,NC,Raleigh,Entry-Level
NEW,"Manager, Financial Data and Reporting",Wake Forest University,"Winston-Salem, NC 27106",10/3/2024,"Knowledge of data warehousing, data modeling and ETL techniques. Data Framework and Metadata Development: In partnership with the Finance Systems team, architects a data framework and maintains a…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=df2f1e5aa291a2fa,IndeedScraperUSAEng_df2f1e5aa291a2fa,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC 27106,NC,Winston-Salem,Senior-Level
NEW,"Teradata, Data Warehousing",Sonsoft Inc,"Sunnyvale, CA",10/7/2024,Strong knowledge of Teradata with data modeling and good knowledge on Sql/PLSql. At least 4+ years of experience in Data Warehousing with strong ETL knowledge.,"Job types: Full-time
Job types cc: Permanent, Full-time",https://www.indeed.com/m/viewjob?jk=e5e2b95cec6b9383,IndeedScraperUSAEng_e5e2b95cec6b9383,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,Sunnyvale,Entry-Level
NEW,Regional Data Center Manager,CoreWeave,"Denton, TX",11/21/2024,"The ideal candidate will have a strong background in data center operations, hands-on experience in data center management, and a track record of managing staff effectively.","Remote: Hybrid work
Benefits: Paid parental leave, Disability insurance, Health insurance, Dental insurance, Flexible spending account, Tuition reimbursement, Paid time off, Parental leave, Vision insurance, 401(k) matching, Life insurance",https://www.indeed.com/m/viewjob?jk=359ce71240bc4e82,IndeedScraperUSAEng_359ce71240bc4e82,IndeedScraperUSAEng,Data,USA_ENGLISH,$115000 - $130000 yearly,TEMPORARILY_REMOTE, TX,TX,Denton,Mid-Level
NEW,Business Analyst I,Barrett Distribution Centers,"Garland, TX 75041",11/20/2024,"Performs data analysis, including data examination, purification, transformation and styling with an objective of locating important information, informing decision making, and validating conclusions.","Job types: Full-time
Benefits: Profit sharing, Dental insurance, Tuition reimbursement, Paid time off, Vision insurance, 401(k) matching, Opportunities for advancement
Job types cc: Full-time
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=1e474276f8f9e170,IndeedScraperUSAEng_1e474276f8f9e170,IndeedScraperUSAEng,Data,USA_ENGLISH,$65000 - $75000 yearly,UNKNOWN, TX 75041,TX,Garland,Entry-Level
NEW,SAP Data Migration Manager,Deloitte,"Dallas, TX",10/5/2024,"Industry-leading clients. An award-winning culture. Top notch connections. Big opportunities. From learning to leadership, this is your chance to take your career to the next level. Deloitte can…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=fb29f4df9280d7bd,IndeedScraperUSAEng_fb29f4df9280d7bd,IndeedScraperUSAEng,Data,USA_ENGLISH,$131175 - $218625 yearly,UNKNOWN, TX,TX,Dallas,Mid-Level
NEW,Research Data Scientist,University of California San Francisco,"San Francisco, CA 94143",10/3/2024,"The analyst will support research studies by: contributing to research study design (including clinical trials), study monitoring, database creation, data collection and retrieval, data management,…","Job types: Full-time
Shifts: 8 hour shift, Day shift
Job types cc: Full-time
Schedules: 8 hour shift, Day shift, Monday to Friday",https://www.indeed.com/m/viewjob?jk=ac2e9b2014c19398,IndeedScraperUSAEng_ac2e9b2014c19398,IndeedScraperUSAEng,Data,USA_ENGLISH,$67000 - $94200 yearly,UNKNOWN, CA 94143,CA,San Francisco,Entry-Level
NEW,Investment Data Specialist,Arrow Search Partners,"New York, NY",11/15/2024,"Perform periodic formal reviews of invested manager data. Collect hedge fund manager information from various sources and compile comprehensive database universes by systematically codifying,…",,https://www.indeed.com/m/viewjob?jk=26b2f265aaae8159,IndeedScraperUSAEng_26b2f265aaae8159,IndeedScraperUSAEng,Data,USA_ENGLISH,$85000 - $100000 yearly,UNKNOWN, NY,NY,New York,Entry-Level
NEW,AI & GenAI Data Scientist-Senior Associate,PRICE WATERHOUSE COOPERS,"Melville, NY 11747",11/9/2024,Directing data engineers and other data scientists to deliver efficient solutions to meet client requirements; Interpret data to inform insights and recommendations.,"Benefits: Paid holidays, Health insurance, Dental insurance, 401(k), Vision insurance",https://www.indeed.com/m/viewjob?jk=aa9a7d4cb00e2b94,IndeedScraperUSAEng_aa9a7d4cb00e2b94,IndeedScraperUSAEng,Data,USA_ENGLISH,$84000 - $202000 yearly,UNKNOWN, NY 11747,NY,Melville,Senior-Level
NEW,Order Entry Specialist,"Finzer Roller, Inc.","Arlington, TX 76010",11/19/2024,Qualified candidates will have 5+ years of data entry experience. Ensures that purchase orders and packing slips match and that all data is accurate. Follows up with vendors regarding order status.,"Job types: Part-time
Shifts: Day shift
Benefits: Paid holidays, Paid time off, 401(k) matching
Job types cc: Part-time
Schedules: Day shift",https://www.indeed.com/m/viewjob?jk=7e0c66edf3ef4b07,IndeedScraperUSAEng_7e0c66edf3ef4b07,IndeedScraperUSAEng,Data,USA_ENGLISH,$19 - $23 hourly,UNKNOWN, TX 76010,TX,Arlington,Mid-Level
NEW,Connected TV Data Scientist,Google,"San Bruno, CA",11/14/2024,"Use custom data infrastructure or existing data models as appropriate, using specialized knowledge. Format, re-structure, validate data to ensure quality, and review the dataset to ensure it is ready…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=1976e2d502f64e7c,IndeedScraperUSAEng_1976e2d502f64e7c,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,San Bruno,Entry-Level
NEW,Senior Business Analyst,Copart,"Dallas, TX 75254",10/5/2024,"Strong analytical skills, with proficiency in data analysis tools (e.g., SQL, R, Python) and data visualization (e.g., Tableau, Microsoft Office). As a Senior Analyst, you will apply your strategic…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=74858e3120be38a9,IndeedScraperUSAEng_74858e3120be38a9,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75254,TX,Dallas,Entry-Level
NEW,"Staff, Data Scientist",Walmart,"Sunnyvale, CA 94086",10/3/2024,"Develop and maintain a deep understanding of our customers, products, and business operations to inform data-driven decisions - Manage, mentor, and lead a team of data scientists to ensure high…","Benefits: Paid jury duty, Disability insurance, Health insurance, Dental insurance, 401(k), Military leave, Paid time off, Family leave, Parental leave, Vision insurance, Life insurance, Paid sick time",https://www.indeed.com/m/viewjob?jk=a4f04b717c3dc9b3,IndeedScraperUSAEng_a4f04b717c3dc9b3,IndeedScraperUSAEng,Data,USA_ENGLISH,$143000 - $286000 yearly,UNKNOWN, CA 94086,CA,Sunnyvale,Mid-Level
NEW,Mgr Data Engineering & Analytics,Atmos Energy,"Dallas, TX",10/3/2024,Ensures data used to build models derives from accurate and cleansed data sets. Implements and maintains a data catalog to inventory of all data assets and quickly identify the most appropriate data…,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=ba10cbae728d42dd,IndeedScraperUSAEng_ba10cbae728d42dd,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Dallas,Entry-Level
NEW,Windows Software Developer and SQL Data Analyst | Manufacturing sector,"Tower Extrusions, LLC","Wylie, TX 75098",10/5/2024,"This position involves working with both PCs and manufacturing devices/machines that collect data. Crystal Reports, including report development over SQL data and using SQL Stored Procedures.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=80b5246569f15ae0,IndeedScraperUSAEng_80b5246569f15ae0,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75098,TX,Wylie,Mid-Level
NEW,Strategic Insight Analyst (Entry Level),Ericsson,"Plano, TX",10/22/2024,"Compile data, perform analyses and present conclusions. Review and validate data submissions received from other stakeholders, e.g., in business planning. Strategic Insight Analyst (Entry Level).","Benefits: Tuition reimbursement, Paid time off, 401(k) matching, Gym membership",https://www.indeed.com/m/viewjob?jk=4017382146d2cb8d,IndeedScraperUSAEng_4017382146d2cb8d,IndeedScraperUSAEng,Data,USA_ENGLISH,$62985 - $62985 yearly,UNKNOWN, TX,TX,Plano,Entry-Level
NEW,Data Scientist,Decision Six,"Newtown Square, PA 19073",10/9/2024,"Job Description: Design, develop, and implement data science solutions utilizing Python, R, Machine learning, and Statistical analysis, Big data technologies, SQL, and data visualization tools, cloud…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=bb004e5fd259eb98,IndeedScraperUSAEng_bb004e5fd259eb98,IndeedScraperUSAEng,Data,USA_ENGLISH,$136011 - $136011 yearly,UNKNOWN, PA 19073,PA,Newtown Square,Entry-Level
NEW,Senior Associate Data Scientist,Infosys,"Sunnyvale, CA",11/12/2024,"Experience with data gathering, data quality, system architecture, coding best practices. At least 1 year of hands-on data science with machine learning. Experiences with Python or R.","Job types: Full-time
Benefits: Paid holidays, Disability insurance, Dependent care reimbursement, Health insurance, Dental insurance, 401(k), Flexible spending account, Paid time off, Vision insurance, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=088afa2cadf82f9c,IndeedScraperUSAEng_088afa2cadf82f9c,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,Sunnyvale,Entry-Level
NEW,Direct Data Entry Operator I,WESTAMERICA BANK,"Fairfield, CA 94534",10/3/2024,"As a Direct Data Entry Operator, under general supervision, perform centralized data entry maintenance to new and existing accounts on the IMPACS, ST, IC, HX, and TX systems and respond to requests…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=f9b406a26291fe5f,IndeedScraperUSAEng_f9b406a26291fe5f,IndeedScraperUSAEng,Data,USA_ENGLISH,$16 - $17.07 hourly,UNKNOWN, CA 94534,CA,Fairfield,Entry-Level
NEW,Data Center Technician 1-IT,Oracle,"San Jose, CA 95110",10/20/2024,"1 year+ experience in Cooling and Electrical systems concepts inside the data center. Inventory process: Receive, track, and ship data center equipment as needed. Must be able to lift up to 50 lbs.","Job types: Full-time
Shifts: Day shift
Job types cc: Full-time
Schedules: Weekends as needed, Day shift, Holidays, On call",https://www.indeed.com/m/viewjob?jk=a6be12dea0e8fae0,IndeedScraperUSAEng_a6be12dea0e8fae0,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA 95110,CA,San Jose,Entry-Level
NEW,Lead Software Engineer - Data Platform,Apple,"Cupertino, CA",10/14/2024,"You will be responsible for defining and driving the infrastructure roadmap for our data platform, offering the best automation, tooling and data security control across our stack at Apple scale.","Benefits: Employee stock purchase plan, Health insurance, Dental insurance, RSU, Retirement plan",https://www.indeed.com/m/viewjob?jk=a457e073fa1558d7,IndeedScraperUSAEng_a457e073fa1558d7,IndeedScraperUSAEng,Data,USA_ENGLISH,$175800 - $312200 yearly,UNKNOWN, CA,CA,Cupertino,Senior-Level
NEW,Senior Data Engineer,VMG Health,"Dallas, TX 75201",11/14/2024,"This role will be instrumental in designing scalable data architecture, driving innovation within a Microsoft Azure environment, and leading technical initiatives that enhance our data capabilities.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=b05584e79ff17b2b,IndeedScraperUSAEng_b05584e79ff17b2b,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75201,TX,Dallas,Mid-Level
NEW,Senior AI Data Scientist,MiTek USA Inc,"San Francisco, CA 94111",11/15/2024,"Lead complex end-to-end projects using structured and unstructured data types, including time series data sources. Create advanced data visualizations and dashboards to communicate effectively.","Job types: Full-time
Remote: Hybrid work
Benefits: Profit sharing, Paid parental leave, Caregiver leave, Paid holidays, Disability insurance, Health insurance, Dental insurance, Tuition reimbursement, Paid time off, Parental leave, Vision insurance, 401(k) matching, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=04d88354836d2f90,IndeedScraperUSAEng_04d88354836d2f90,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, CA 94111,CA,San Francisco,Mid-Level
NEW,Principal Data Engineer,Analog Devices,"San Jose, CA 95134",11/15/2024,"Scope key business challenges, identify the right data, and provide direction to data analysts, product managers, data scientists, and data engineers. Shift Type: 1st Shift/Days.","Job types: Full-time
Shifts: Day shift
Benefits: Paid holidays, Health insurance, Dental insurance, 401(k), Vision insurance
Job types cc: Full-time
Schedules: Day shift",https://www.indeed.com/m/viewjob?jk=b1414ec551d4a5f6,IndeedScraperUSAEng_b1414ec551d4a5f6,IndeedScraperUSAEng,Data,USA_ENGLISH,$177560 - $244145 yearly,UNKNOWN, CA 95134,CA,San Jose,Senior-Level
NEW,Administrative Assistant/Data Entry,The Encouragers Ministry,"Yonkers, NY",10/30/2024,"As an Administrative Assistant / Data Entry Specialist at our church, you will play a crucial role in supporting the administrative operations and maintaining accurate records of church activities,…","Job types: Part-time, Full-time
Shifts: Morning shift, Evening shift, Day shift
Benefits: Health insurance, Dental insurance, 401(k), Paid time off, Vision insurance, 401(k) matching, Flexible schedule, Life insurance
Job types cc: Part-time, Full-time
Schedules: Morning shift, Evening shift, Day shift, Monday to Friday",https://www.indeed.com/m/viewjob?jk=4029ea7043ce754a,IndeedScraperUSAEng_4029ea7043ce754a,IndeedScraperUSAEng,Data,USA_ENGLISH,$21.32 - $25.54 hourly,UNKNOWN, NY,NY,Yonkers,Senior-Level
NEW,Mid-Level Business Analyst,Upen Group Inc,"Irving, TX 75038",11/2/2024,"We are seeking a Mid-Level Business Analyst to analyze business processes, improve workflows, and support project delivery. This role is perfect for someone with experience in business analysis who…","Job types: Contract
Shifts: 8 hour shift
Remote: Hybrid work
Job types cc: Contract
Schedules: 8 hour shift",https://www.indeed.com/m/viewjob?jk=5bac6c32bb631af8,IndeedScraperUSAEng_5bac6c32bb631af8,IndeedScraperUSAEng,Data,USA_ENGLISH,$40000 - $60000 yearly,TEMPORARILY_REMOTE, TX 75038,TX,Irving,Mid-Level
NEW,Data Analyst,Sureminds Solutions LLC,"Jersey City, NJ",11/8/2024,"Expertise in exploratory data analytics using complex SQL, Excel and other tools. Experience with data querying languages (SQL) and working with large datasets. Expertise in PowerBI, Tableau etc.","Job types: Full-time
Job types cc: Full-time
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=fcaa1389f28467fe,IndeedScraperUSAEng_fcaa1389f28467fe,IndeedScraperUSAEng,Data,USA_ENGLISH,$125000 - $135000 yearly,UNKNOWN, NJ,NJ,Jersey City,Entry-Level
NEW,"Staff Engineer, Software Development, Analytics Center of Excellence",IQVIA,"Durham, NC 27703",10/3/2024,Experience with clinical domain and with regulated data. Previous experience working with large volumes of complex data including modern ETL processes and tools e.g. Airflow.,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=b7510b837a4e91b6,IndeedScraperUSAEng_b7510b837a4e91b6,IndeedScraperUSAEng,Data,USA_ENGLISH,$136800 - $254000 yearly,UNKNOWN, NC 27703,NC,Durham,Mid-Level
NEW,Data Entry Clerk,"EMSL Analytical, Inc","Long Island City, NY 11101",10/24/2024,"EMSL is seeking a Sample Receiving Data Entry Clerk I in Long Island City, NY. It will oversee the shipping, receiving, distributing, and logging in of samples. High School Degree or equivalent.","Job types: Full-time
Shifts: 8 hour shift, Overnight shift, Day shift
Benefits: Paid holidays, Health insurance, Dental insurance, Flexible spending account, Paid time off
Job types cc: Full-time
Schedules: 8 hour shift, Overnight shift, Every weekend, Day shift, Monday to Friday",https://www.indeed.com/m/viewjob?jk=b1e3b2630d55a6d0,IndeedScraperUSAEng_b1e3b2630d55a6d0,IndeedScraperUSAEng,Data,USA_ENGLISH,$17.85 - $22.68 hourly,UNKNOWN, NY 11101,NY,Long Island City,Entry-Level
NEW,Vice President Development (Data Centers),Lincoln Property Company,"Dallas, TX",10/31/2024,Lead new land development projects and support data center investment team with due diligence and development cost assumptions. The Development Manager will support the Data Center team throughout all…,,https://www.indeed.com/m/viewjob?jk=1c11e078103d9dcb,IndeedScraperUSAEng_1c11e078103d9dcb,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Dallas,Senior-Level
NEW,SAP PP/QM Consultant,NTT DATA,"Irving, TX 75039",11/5/2024,"Master data - Materials, BOM, Routing, work centers, production tools, Variant configuration (Class, characteristics and their assignment). As SAP PP/QM Consultant, you will anchor the engagement…",,https://www.indeed.com/m/viewjob?jk=594985d37834ad0a,IndeedScraperUSAEng_594985d37834ad0a,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75039,TX,Irving,Mid-Level
NEW,"Applied Scientist, Frontier AI & Robotics",Amazon.com Services LLC,"San Francisco, CA",10/24/2024,"PhD in engineering, technology, computer science, machine learning, robotics, operations research, statistics, mathematics or equivalent quantitative field. Medical, Dental, and Vision Coverage.","Job types: Full-time
Benefits: Health insurance, Dental insurance, Paid time off, Parental leave, Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=b406677342fbc627,IndeedScraperUSAEng_b406677342fbc627,IndeedScraperUSAEng,Data,USA_ENGLISH,$136000 - $222200 yearly,UNKNOWN, CA,CA,San Francisco,Mid-Level
NEW,"Principal Technical Architect, Data Cloud",Salesforce,"San Francisco, CA 94105",11/15/2024,"Hands on Experience designing data solutions on cloud platforms like Amazon Web Services, Microsoft Azure or Google Cloud Platform. Provide Technical Domain Expertise - Answer in-depth Data Cloud…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=248a8e9c93ce313d,IndeedScraperUSAEng_248a8e9c93ce313d,IndeedScraperUSAEng,Data,USA_ENGLISH,$181510 - $242830 yearly,UNKNOWN, CA 94105,CA,San Francisco,Entry-Level
NEW,"Principal Statistical Programmer (Oncology), FSP",Fortrea,"Durham, NC",11/2/2024,"As a leading global contract research organization (CRO) with a passion for scientific rigor and decades of clinical development experience, Fortrea provides pharmaceutical, biotechnology, and medical…","Job types: Full-time
Remote: Remote
Benefits: Employee stock purchase plan, Disability insurance, Health insurance, Dental insurance, 401(k), Paid time off, Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=92542c47392ab2a8,IndeedScraperUSAEng_92542c47392ab2a8,IndeedScraperUSAEng,Data,USA_ENGLISH,$110000 - $145000 yearly,FULLY_REMOTE, NC,NC,Durham,Mid-Level
NEW,Data Engineer (Hybrid Onsite/Some Remote),Northwell Health,"New York, NY 10060",11/1/2024,Experience in architecting data warehouses and/or data lakes with traditional database enterprise-class RDBMS technologies. Big data expertise with cloud and enterprise level design/implementation.,"Job types: Full-time
Remote: Hybrid work
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=1ba412f4749e99fb,IndeedScraperUSAEng_1ba412f4749e99fb,IndeedScraperUSAEng,Data,USA_ENGLISH,$91400 - $158100 yearly,TEMPORARILY_REMOTE, NY 10060,NY,New York,Entry-Level
NEW,"Data Engineer-Data Solution, Data Cycling Center",TikTok,"San Jose, CA",10/3/2024,"Experience in data engineering, with demonstrated expertise in building scalable data pipelines and infrastructure; Architect efficient, scalable and reliable data pipelines and infrastructure for…","Benefits: Paid parental leave, Health savings account, AD&D insurance, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, RSU, Paid time off, Parental leave, Employee assistance program, Vision insurance, 401(k) matching, Paid sick time",https://www.indeed.com/m/viewjob?jk=b7a12d7347661433,IndeedScraperUSAEng_b7a12d7347661433,IndeedScraperUSAEng,Data,USA_ENGLISH,$135000 - $270000 yearly,UNKNOWN, CA,CA,San Jose,Mid-Level
NEW,Release Train Engineer (RTE),NTT DATA,"Dallas, TX 75215",11/14/2024,"The Release Train Engineer (RTE) is a servant leader and coach for the Agile Release Train (ART). The RTE facilitates Agile Release Train processes and execution, escalates impediments, manages risk,…",,https://www.indeed.com/m/viewjob?jk=17e4e6b309dd68c9,IndeedScraperUSAEng_17e4e6b309dd68c9,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75215,TX,Dallas,Mid-Level
NEW,Cost Manager / Quantity Surveyor - Data Center Construction,Turner & Townsend,"Dallas, TX",11/14/2024,Prepare funding data presentations and coordinate VE sessions with stakeholders. Reconcile changes and assist the general contractor to ensure that their data is accurate.,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=d8f4e3e98b951468,IndeedScraperUSAEng_d8f4e3e98b951468,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Dallas,Mid-Level
NEW,Data Scientist,Intuitive Surgical,"Sunnyvale, CA",10/29/2024,"Develop and maintain data models, databases, and data warehouses to ensure efficient data storage and accessibility. Assist in the implementation and maintenance of data governance and data quality…","Shifts: Day shift
Schedules: Day shift",https://www.indeed.com/m/viewjob?jk=c8bf11a7546d6bef,IndeedScraperUSAEng_c8bf11a7546d6bef,IndeedScraperUSAEng,Data,USA_ENGLISH,$100600 - $160100 yearly,UNKNOWN, CA,CA,Sunnyvale,Entry-Level
NEW,Data Visualization Specialist,"Whitman, Requardt & Associates, LLP","Raleigh, NC 27607",11/2/2024,"Ensure data accuracy and implement best practices in data visualization. Collaborate with data analysts, researchers, and subject matter experts to understand data sets and business needs.","Job types: Full-time
Benefits: Paid holidays, Disability insurance, Dependent care reimbursement, Health insurance, 401(k), Flexible spending account, Tuition reimbursement, Parental leave, Employee assistance program, Flexible schedule, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=70e2ab3a4c6462f0,IndeedScraperUSAEng_70e2ab3a4c6462f0,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC 27607,NC,Raleigh,Mid-Level
NEW,Business Analyst,NTT DATA,"McKinney, TX 75070",11/15/2024,"Acquire data from primary or secondary data sources and maintain databases/data systems. Interpret data and analyze results. Develop and implement databases, data collection systems, data analytics…","Remote: Remote
Benefits: Health savings account, AD&D insurance, Disability insurance, Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching",https://www.indeed.com/m/viewjob?jk=b34be4cf2a1f6fdd,IndeedScraperUSAEng_b34be4cf2a1f6fdd,IndeedScraperUSAEng,Data,USA_ENGLISH,$50 - $62 hourly,FULLY_REMOTE, TX 75070,TX,McKinney,Mid-Level
NEW,Sr. Compliance Data Analyst,Argo Group,"New York, NY",11/15/2024,"Identify and resolve data quality issues, working with data stewards and other departments as necessary. Interpret and apply regulatory requirements to develop data queries, perform data analysis, and…","Remote: Hybrid work
Benefits: Profit sharing, Paid jury duty, Paid holidays, Disability insurance, Health insurance, Dental insurance, Tuition reimbursement, Paid time off, Flextime, Adoption assistance, Parental leave, Employee assistance program, Vision insurance, 401(k) matching, Life insurance, Referral program
Schedules: Flextime",https://www.indeed.com/m/viewjob?jk=d5ec1ba1cc76e218,IndeedScraperUSAEng_d5ec1ba1cc76e218,IndeedScraperUSAEng,Data,USA_ENGLISH,$133600 - $159000 yearly,TEMPORARILY_REMOTE, NY,NY,New York,Senior-Level
NEW,Data Scientist II,Advanced Acoustic Concepts,"Great River, NY 11739",11/19/2024,"The venture focuses on emerging areas in the undersea warfare domain where the customer has identified mission-critical needs. Position Summary: Responsible for the design, development, documentation,…","Benefits: Paid holidays, Disability insurance, Health insurance, 401(k), Tuition reimbursement, Paid time off, Life insurance",https://www.indeed.com/m/viewjob?jk=33fea5fdafe142e9,IndeedScraperUSAEng_33fea5fdafe142e9,IndeedScraperUSAEng,Data,USA_ENGLISH,$81800 - $105000 yearly,UNKNOWN, NY 11739,NY,Great River,Entry-Level
NEW,Sr. Data Analyst,IPRO,"Lake Success, NY 11020",10/9/2024,"Translate data analysis requests into solutions by data wrangling, data analyst and visualization tools. Troubleshoot any data or performance issues with data sources and workbooks.",Remote: Hybrid work,https://www.indeed.com/m/viewjob?jk=1404acc46e567668,IndeedScraperUSAEng_1404acc46e567668,IndeedScraperUSAEng,Data,USA_ENGLISH,$72000 - $85000 yearly,TEMPORARILY_REMOTE, NY 11020,NY,Lake Success,Entry-Level
NEW,Data Manager - Special Projects,Public Health Management Corporation,"Philadelphia, PA 19107",10/8/2024,One year of work or educational experience requiring data management and/or data analysis preferred. ¨ One year of work or educational experience requiring data management and/or data analysis…,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=e9588808f64e3b60,IndeedScraperUSAEng_e9588808f64e3b60,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, PA 19107,PA,Philadelphia,Entry-Level
NEW,Principal DB2 DBA - AWS,Fidelity Investments,"Westlake, TX 76262",11/8/2024,Job Description: Principal DB2 DBA - AWS The Role Fidelity is seeking a seasoned database administrator/ engineer primarily with expertise in DB2 on Linux platform to join our team. In this role…,Schedules: On call,https://www.indeed.com/m/viewjob?jk=4103ad6ac9de0dac,IndeedScraperUSAEng_4103ad6ac9de0dac,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 76262,TX,Westlake,Entry-Level
